WTHR_YEAR,WTHR_MM,WTHR_REGN,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR
2023,10,경기,13.6,20.4,8.3,42.7,0.9,5.6,1016,1024.6,1005.6,1020,1028.7,1009.5,83,30,216.4
2023,11,경기,5.9,11.5,0.9,90.6,1.6,8.3,1018.8,1033.2,996.1,1022.7,1037.3,1001.2,75,25,175.3
2023,12,경기,-0.1,5,-4.7,85.5,1.3,7.5,1022.2,1036.8,1001.7,1026.1,1041.1,1005.9,77,36,151.8
2023,1,경남,1.5,7.9,-4.1,62.2,1.7,9.3,1022.3,1031.6,1006.6,1025,1033.7,1008.7,63,17,226.5
2023,2,경남,4.4,11,-1.2,26.4,1.4,7.3,1023.2,1036.1,1011.4,1025.8,1039.4,1014.7,60,17,194.1
2023,3,경남,10.7,18,4.3,49,1.5,7.8,1019.4,1029.1,1002.1,1021.1,1032.2,1010.4,65,12,238.3
2023,4,경남,14,20.2,8,87.7,1.8,7.9,1014.1,1024.7,1000.5,1015.8,1026.7,1002.7,68,13,217
2023,5,경남,18.1,23.8,13,279.3,1.5,7,1012.7,1024,1001.2,1014.1,1026.4,1002.3,79,28,203.9
2023,6,경남,22.9,28.3,18.4,225.5,1.4,6,1006.5,1015.3,997.4,1008.1,1016.8,999.6,82,31,221.3
2023,7,경남,25.8,29.9,22.8,496,1.3,6.6,1007.7,1016.1,992.8,1009.2,1017.6,995.4,93,50,153.3
2023,8,경남,27.4,32,23.9,439,1.4,7.7,1004.5,1011.6,982.3,1006.1,1013.9,988.4,85,53,232.1
2023,9,경남,23.6,28.4,20.2,240.3,1.1,5.9,1011.5,1019.7,1002.3,1013.6,1022.7,1004.2,86,43,170.6
2023,10,경남,15.8,22.7,10.5,6.1,1.2,6.9,1017.2,1025.3,1006,1019.7,1028.6,1008.5,80,24,237.2
2023,11,경남,9.6,15.9,4,60.9,1.7,8.4,1019.6,1032.4,1003.5,1022.2,1035.3,1006.1,72,18,208.7
2023,12,경남,4.2,9.9,-0.7,90,1.5,8.1,1022.7,1037,1004.9,1025.3,1039.5,1007.5,72,25,199
2023,1,경북,-0.4,5.6,-5.6,35,2.3,9.7,1022.8,1030.9,1007.7,1025.3,1034.4,1009.8,69,27,228.9
2023,2,경북,2.8,9,-2.6,19.7,2,8.6,1024.1,1036.7,1011.9,1026.3,1039.7,1014.9,69,23,190.7
2023,3,경북,9.7,17.1,2.8,35.9,2,8.9,1019.3,1029.8,1004.4,1021,1032.3,1005.4,70,17,251.2
2023,4,경북,13,19.3,6.5,48.1,2.2,9.4,1014.5,1026.9,1001.6,1016.1,1027.9,1003.1,71,16,232.1
2023,5,경북,17.7,23.6,11.7,146.8,1.9,7.6,1013.2,1024.3,1002.8,1014.5,1026.4,1003.7,71,20,245.4
2023,6,경북,22.3,27.8,17.6,202,1.8,7.4,1006.8,1016.5,998.7,1008.2,1017.4,1000,79,28,251
2023,7,경북,25.3,29.8,21.8,388.2,1.5,7.5,1007.7,1016,991.5,1009.3,1018.2,993.9,90,49,179.3
2023,8,경북,26.2,30.8,22.8,286.5,1.6,8.6,1005.4,1012.5,987.7,1006.8,1014.1,994.7,90,49,216.7
2023,9,경북,22.2,26.6,18.7,215.3,1.5,6.7,1012.4,1021.4,1004.4,1013.9,1024.1,1007.6,89,48,169.4
2023,10,경북,14.3,21.1,8.9,12.8,1.6,7.3,1017.3,1025.5,1006.7,1019.7,1028.8,1008.4,82,33,241.9
2023,11,경북,7.9,13.9,2.5,37.8,2.3,8.9,1019.3,1032.6,1002.1,1022.2,1036.3,1003.9,71,28,230.4
2023,12,경북,2.2,7.5,-2.6,117.3,2.2,9.9,1022.7,1036.4,1004.7,1025.6,1040.6,1007.8,74,38,195.6
2023,1,광주,1.7,6.7,-2.5,26.8,1.2,5.5,1016.3,1025.3,1001.3,1025.2,1034.6,1009.6,62,14,186.1
2023,2,광주,4.2,10.1,-0.5,14.8,1.1,5.6,1016.9,1029.9,1006,1025.7,1038.9,1014.6,55,3,184
2023,3,광주,11.2,18.2,5.1,34.8,1.2,5.9,1012.1,1021.9,995.3,1020.7,1030.8,1003.6,47,1,237.6
2023,4,광주,14.7,20.8,9.4,66.5,1.4,7.4,1007,1016.5,995,1015.3,1024.9,1003.1,64,1,196
2023,5,광주,19.4,25,14.9,190.1,1.2,5.3,1005,1016.2,991,1013.2,1024.5,999,74,15,194.5
2023,6,광주,23.4,28.8,19.5,441.2,1.1,5.6,999.6,1007.6,992.3,1007.6,1015.7,1000.2,80,30,210
2023,7,광주,26.3,30.3,23.4,684.6,1.3,7.6,1000.2,1008.4,987.6,1008.1,1016.5,995.5,94,52,119.2
2023,8,광주,27.3,32,24,341.2,1,6.2,997.5,1004.5,984.4,1005.4,1012.5,992.3,90,44,212.9
2023,9,광주,23.8,28.3,20.4,152.5,1,5.7,1004.5,1012,995.1,1012.6,1020.3,1003,88,42,159.9
2023,10,광주,16.6,22,12.2,11.5,0.9,5.1,1010.9,1017.9,1000.8,1019.2,1026.3,1008.9,76,24,231.7
2023,11,광주,9.9,14.9,5.4,71.9,1.3,5.6,1013.7,1026,997,1022.2,1035,1005.1,75,16,154
2023,12,광주,4.8,9,1.2,80.2,1.2,5.1,1016.1,1029.9,999.1,1024.9,1039.2,1007.4,83,35,125.6
2023,1,대구,0.9,6.7,-4.3,11.5,2.4,11.1,1017.3,1026.2,1001.8,1024.2,1033.2,1008.2,61,15,218.4
2023,2,대구,4.4,10.4,-0.7,11.2,2.2,8.9,1018.2,1031.2,1006.4,1025,1038.2,1012.9,51,9,183.4
2023,3,대구,11.8,18.8,5.4,27.3,2.1,9.7,1013.2,1024,998,1019.8,1030.8,1004.4,46,9,241.1
2023,4,대구,14.8,20.9,8.8,30.8,2.6,8.3,1008.6,1019.8,995.8,1015,1026.3,1002.1,55,8,224.8
2023,5,대구,19.3,25.1,13.8,200,2.1,7.4,1007.1,1018.6,995.1,1013.4,1025.2,1001.4,63,15,217.2
2023,6,대구,24,29.6,19.3,178.7,2.2,6.7,1000.9,1009.6,992.9,1007.1,1015.8,998.9,66,20,219.6
2023,7,대구,26.7,31.1,23.1,298.7,1.6,8.4,1002,1010.8,987.2,1008.2,1017,993.3,78,32,138.4
2023,8,대구,27.5,31.9,24,312.8,2.1,8.9,999.4,1006.7,977.2,1005.5,1012.9,983.2,76,36,189.4
2023,9,대구,23.5,27.9,20,123.6,1.9,6.7,1006.7,1015.6,998.8,1013,1021.9,1005,77,39,155.1
2023,10,대구,15.9,22.4,10.5,5.7,1.7,7.9,1012.2,1020.8,1001.1,1018.6,1027.4,1007.3,66,24,235.6
2023,11,대구,9.2,15.1,4.1,31.6,2.6,9.9,1014.5,1027.3,997.3,1021.1,1034.3,1003.5,57,12,211.3
2023,12,대구,3.5,8.6,-1.3,89.9,2.3,10.6,1017.6,1031.7,1000,1024.4,1038.8,1006.6,62,15,189.8
2023,1,대전,-0.9,5.3,-5.9,28.4,1.7,8.2,1016.5,1025.5,1000.5,1025.2,1034.8,1008.6,60,17,192.5
2023,2,대전,2.4,8.8,-2.9,5.4,1.5,7.8,1017.4,1030.3,1006.9,1026,1039.1,1015.3,54,10,177.3
2023,3,대전,10.2,17.8,3,23.8,1.6,6.8,1012.2,1022.6,996.7,1020.4,1031.1,1004.7,43,7,253.4
2023,4,대전,13.7,19.9,7.6,54.5,2,8.9,1007,1017,994.9,1015.1,1025.1,1002.9,54,7,202.5
2023,5,대전,19,25,13.2,192.9,1.3,7.8,1005.2,1016.4,990.7,1013.1,1024.4,998.4,61,14,226.3
2023,6,대전,23.6,29.2,18.9,147.5,1.6,8.2,999.3,1007.2,990.8,1007,1015.1,998.4,65,22,229.5
2023,7,대전,25.8,30.2,22.6,776.3,1.2,7.2,1000,1009,985.8,1007.7,1016.8,993.4,82,34,147.9
2023,8,대전,27,31.7,23.2,326.9,1.3,9.4,997.8,1004.8,983.1,1005.4,1012.5,990.8,76,43,186.4
2023,9,대전,22.8,27.5,19.2,310.2,1.3,6.1,1005.1,1013.7,997,1012.9,1021.6,1004.8,77,36,157.5
2023,10,대전,15,21.4,9.8,12.2,1.3,7.3,1011,1019.1,999.9,1019.1,1027.3,1007.7,69,17,227.8
2023,11,대전,7.6,13.2,2.6,40.3,1.8,8,1013.7,1027.2,993.8,1022.1,1036.1,1001.6,64,14,167.7
2023,12,대전,2.2,7.3,-2,124.1,1.6,9.2,1016.4,1030.8,997.8,1025,1039.8,1005.9,70,29,141.1
2023,1,본부,-0.1,5.5,-5.2,44.8,2,9.1,1025,1033.9,1009.5,1026.2,1036.2,1010.3,75,43,234.1
2023,2,본부,2.8,8.7,-2.3,19.2,1.9,8.2,1025.5,1038.2,1015.4,1027.2,1042,1016,73,36,216.2
2023,3,본부,9.5,16.5,3,30.6,1.9,8.5,1020.8,1030.5,1004.9,1021.6,1034.1,1010.4,75,26,272.6
2023,4,본부,13.2,19.1,7.3,70,2.2,9.3,1016,1026.9,1002.8,1016.2,1030.3,1004.5,78,19,232.1
2023,5,본부,17.9,23.6,12.5,201.3,1.9,8,1014,1025.7,1002.8,1014.5,1028.5,1003.7,88,28,281.4
2023,6,본부,22.3,27.5,18,201.5,1.8,7.2,1008.2,1016.8,1000.5,1008.5,1018.2,1000.7,89,42,251
2023,7,본부,25.6,29.6,22.5,482.1,1.7,7.9,1009.1,1017.4,996.4,1009.4,1018.2,1000.8,96,70,202.3
2023,8,본부,26.5,31,23.1,293,1.6,8.5,1005.8,1012.8,992.9,1006.9,1015.3,995.7,90,62,273.3
2023,9,본부,22.7,27.3,19.2,193,1.4,6.6,1012.9,1023.2,1005.1,1014.7,1025.7,1008.8,89,52,217.7
2023,10,본부,15,21.4,9.9,16.3,1.5,7.4,1019.3,1026.5,1009.8,1020.5,1030.8,1010.9,84,44,252.3
2023,11,본부,8.4,13.9,3.3,65.1,2.2,9.8,1022.2,1034.5,1006.2,1023.4,1037.6,1007.1,75,44,230.4
2023,12,본부,2.8,7.7,-1.6,102,2,8.9,1024.9,1039.1,1008.3,1026.1,1041.5,1009.2,83,45,199
2023,1,부산,3.8,8.9,-0.2,77.6,3.2,8.7,1013.2,1031.7,1007.8,1021.9,1032.1,1008.2,49,11,234.1
2023,2,부산,6,11.7,1.1,25.3,2.3,8.2,1024.5,1037.3,1003,1024.9,1037.7,1012.9,57,16,177.5
2023,3,부산,11.8,17.4,6.9,68.9,2.7,10,1020.2,1030,1003.2,1020.6,1030.4,1003.6,62,16,215.9
2023,4,부산,14.6,19.4,10,92.3,3.3,11.3,1015.4,1025.9,1001.8,1015.8,1026.3,1002.2,67,15,216.4
2023,5,부산,18,22.3,14,276.6,2.7,10.1,1014,1025.3,1002.5,1014.4,1025.7,1002.8,73,25,194.5
2023,6,부산,22.7,26.9,19.3,139.7,2.6,9.2,1007.9,1016.6,998.9,1008.2,1016.9,999.2,77,23,199.7
2023,7,부산,25.8,29.2,23.2,589.9,2.7,12,1009.1,1017.4,994.2,1009.4,1017.7,994.5,86,50,143.5
2023,8,부산,27.9,31.5,25.1,357,2.8,11.8,1005.8,1012.8,982.3,1006.1,1013.1,982.6,77,46,213.1
2023,9,부산,24.4,28.4,21.4,323.1,2.5,10.4,1012.9,1020.9,1003.7,1013.2,1021.2,1004,76,33,150.9
2023,10,부산,17.3,23.3,12.7,3.4,2.2,7.7,1018.4,1026.2,1007.6,1018.8,1026.6,1007.9,66,17,237.4
2023,11,부산,11,16.7,6,37,2.6,12.7,1020.9,1033.5,1005.8,1021.3,1033.9,1006.1,61,12,216.9
2023,12,부산,5.5,10.7,1,91.9,2.5,8.9,1024,1037.7,1006.8,1024.4,1038.1,1007.2,63,20,195.9
2023,1,불명,-0.1,5.5,-5.2,44.8,2,9.1,1025,1033.9,1009.5,1026.2,1036.2,1010.3,75,43,234.1
2023,2,불명,2.8,8.7,-2.3,19.2,1.9,8.2,1025.5,1038.2,1015.4,1027.2,1042,1016,73,36,216.2
2023,3,불명,9.5,16.5,3,30.6,1.9,8.5,1020.8,1030.5,1004.9,1021.6,1034.1,1010.4,75,26,272.6
2023,4,불명,13.2,19.1,7.3,70,2.2,9.3,1016,1026.9,1002.8,1016.2,1030.3,1004.5,78,19,232.1
2023,5,불명,17.9,23.6,12.5,201.3,1.9,8,1014,1025.7,1002.8,1014.5,1028.5,1003.7,88,28,281.4
2023,6,불명,22.3,27.5,18,201.5,1.8,7.2,1008.2,1016.8,1000.5,1008.5,1018.2,1000.7,89,42,251
2023,7,불명,25.6,29.6,22.5,482.1,1.7,7.9,1009.1,1017.4,996.4,1009.4,1018.2,1000.8,96,70,202.3
2023,8,불명,26.5,31,23.1,293,1.6,8.5,1005.8,1012.8,992.9,1006.9,1015.3,995.7,90,62,273.3
2023,9,불명,22.7,27.3,19.2,193,1.4,6.6,1012.9,1023.2,1005.1,1014.7,1025.7,1008.8,89,52,217.7
2023,10,불명,15,21.4,9.9,16.3,1.5,7.4,1019.3,1026.5,1009.8,1020.5,1030.8,1010.9,84,44,252.3
2023,11,불명,8.4,13.9,3.3,65.1,2.2,9.8,1022.2,1034.5,1006.2,1023.4,1037.6,1007.1,75,44,230.4
2023,12,불명,2.8,7.7,-1.6,102,2,8.9,1024.9,1039.1,1008.3,1026.1,1041.5,1009.2,83,45,199
2023,1,서울,-1.5,3.2,-5.7,47.9,2.4,7.5,1013.7,1022.8,997.4,1024.6,1034.4,1007.7,63,25,190.9
2023,2,서울,2.3,7.3,-1.9,1,2.3,6.8,1014.8,1027.2,1003.9,1025.6,1038.1,1014.4,59,21,198.2
2023,3,서울,9.8,16.2,4.2,10.5,2.3,7.3,1009.4,1020,993.9,1019.8,1030.8,1003.6,51,13,239.8
2023,4,서울,13.8,19,8.8,96.9,2.5,9.3,1004,1014.2,991.8,1014.2,1024.4,1001.8,60,14,182.3
2023,5,서울,19.5,25,14.6,155.6,2.3,8.6,1002.4,1013.7,989.7,1012.4,1023.8,999.5,63,21,235.6
2023,6,서울,23.4,27.9,19.7,195.6,2.2,7.5,996.5,1004.4,987.2,1006.2,1014.4,996.8,73,28,195.1
2023,7,서울,26.7,30.2,23.9,459.9,2.1,7,996.9,1005.8,981.4,1006.6,1015.6,990.9,81,40,146.1
2023,8,서울,27.2,30.8,24.3,298.1,2.2,8.9,995.1,1002.1,981.9,1004.8,1011.8,991.6,76,47,156.1
2023,9,서울,23.7,27.6,20.2,134.5,2,5.2,1002.5,1011.7,997.5,1012.3,1021.7,1007,74,33,157.1
2023,10,서울,15.8,21,11.5,31,1.9,6.4,1008,1016.3,997.6,1018.1,1026.5,1007.6,67,26,208.7
2023,11,서울,6.8,11.5,2.9,81.9,2.6,9.1,1010.5,1024.1,988.7,1021.1,1035.3,998.5,65,22,171.9
2023,12,서울,1.1,5.2,-2.5,85.9,2.4,9,1013.5,1027.5,993.8,1024.3,1039,1004.2,69,30,142.2
2023,1,세종,-1.2,4.4,-6.1,26.3,1.3,7.2,1013.8,1022.8,997.8,1025.2,1035,1008.5,63,19,179.6
2023,2,세종,2,8.1,-3.2,4.1,1.4,7.8,1014.9,1027.4,1004.3,1026.2,1039,1015.3,61,16,157.2
2023,3,세종,9.6,17.1,2.6,18.5,1.6,6.9,1009.4,1019.7,994.1,1020.3,1030.9,1004.4,48,10,233
2023,4,세종,13.3,19.4,7.3,48.8,1.8,7,1004.2,1014,992.1,1014.9,1024.7,1002.6,59,11,188.1
2023,5,세종,18.5,24.4,12.8,194.2,1.4,5.1,1002.5,1013.6,988.3,1013,1024.3,998.5,66,17,209.3
2023,6,세종,23.1,28.5,18.3,112.6,1.5,5.8,996.7,1004.8,987.9,1006.9,1015.3,998,71,24,219
2023,7,세종,25.6,29.9,22.7,866.5,1.3,7.5,997.4,1006.4,983.1,1007.5,1016.7,993.1,85,46,139.3
2023,8,세종,26.7,31.6,23.1,301.6,1.5,9.6,995.2,1002.3,981.2,1005.3,1012.5,991.3,80,48,176.3
2023,9,세종,22.7,27.4,19.2,373.1,1.2,4.2,1002.6,1011.3,994.8,1012.9,1021.8,1005.1,81,34,140.6
2023,10,세종,14.8,21.2,9.9,5.3,1.2,7.1,1008.4,1016.6,997,1019.1,1027.4,1007.3,74,28,198.4
2023,11,세종,7.6,13,2.8,40,1.6,7.1,1011,1024.5,991,1022,1036.1,1001.3,68,18,158.4
2023,12,세종,2.3,6.7,-1.6,112.3,1.4,6.1,1013.7,1027.9,994.3,1025,1039.9,1005,75,35,115.5
2023,1,울산,2.6,7.9,-2.1,41.3,2.5,9.6,1012.5,1021.3,998,1022.6,1031.5,1007.5,45,8,223.2
2023,2,울산,5.2,10.4,0.6,28,2.4,6.9,1013.8,1026,1001.4,1023.8,1036.3,1011,53,9,171.5
2023,3,울산,11.4,17.2,6.3,68.3,2.3,9.6,1009.5,1019.4,994,1019.3,1029.5,1003.6,54,8,231.5
2023,4,울산,14.1,18.8,9.2,57.7,2.6,9.2,1004.9,1016.5,991.9,1014.5,1026.3,1001.5,60,7,225
2023,5,울산,17.8,22.5,13.3,195.2,2.1,8.2,1003.8,1014.8,993.2,1013.2,1024.4,1002.5,69,15,200
2023,6,울산,22.3,26.9,18.4,141.4,1.8,7.8,997.7,1006.8,989.4,1007,1016.2,998.5,74,24,204.7
2023,7,울산,25.8,29.8,22.5,266.9,1.8,8.9,999,1007.2,982.9,1008.1,1016.4,991.8,80,33,166.9
2023,8,울산,26.5,30.2,23.6,403.3,2.1,12.1,996.4,1003.3,977.5,1005.5,1012.4,986.5,80,45,196.2
2023,9,울산,22.9,26.5,20.2,276.7,1.9,6.1,1003.2,1011.5,994.4,1012.6,1021,1003.7,80,41,142.9
2023,10,울산,16.4,21.9,11.7,4.3,1.9,6.7,1008.1,1016,997.2,1017.7,1025.6,1006.4,62,16,229.8
2023,11,울산,10.4,16.1,5.2,33.1,2.3,9.7,1010,1022.5,993.2,1019.8,1032.9,1002.4,53,14,209.2
2023,12,울산,4.9,9.6,0.6,126.7,2.5,9.6,1013,1025.6,996,1023.1,1036.1,1005.7,56,16,191.4
2023,1,인천,-1.6,2.2,-5.2,43.6,3.3,10.9,1019.8,1030,1004.2,1025.9,1035.8,1009,69,27,194.9
2023,2,인천,1.3,5.1,-2.1,1,3,10.4,1021.6,1033.9,1009.9,1027.1,1039.6,1015.6,67,28,205.9
2023,3,인천,7.1,11.8,2.8,6.3,3.2,11,1015.4,1026.7,1003.2,1021.3,1032.1,1007.5,74,14,237.9
2023,4,인천,11.7,16,7.5,77.4,3.3,11,1009.7,1020.6,997.7,1015.5,1025.8,1003.5,67,11,192
2023,5,인천,16.6,21.2,12.7,139.5,2.7,8,1008.2,1019.3,995.4,1013.8,1025,1001,76,22,229.9
2023,6,인천,20.7,24.6,17.5,126.8,2.4,8.8,1002.1,1010.3,992.4,1007.6,1015.8,997.8,87,39,230.5
2023,7,인천,24.8,27.9,22.3,298,2.5,9.7,1002.3,1010.9,986.1,1007.8,1016.4,991.7,92,50,182.6
2023,8,인천,25.5,28.8,22.8,249.2,2.2,10,1000.8,1007.8,990.4,1006.2,1013.3,994.5,88,54,208.6
2023,9,인천,22.4,26.1,19.3,76.2,1.8,7.4,1008.3,1017.5,1003.6,1013.8,1023.1,1008.8,84,34,199.2
2023,10,인천,15.7,19.9,12,32.1,2.6,10.3,1013.9,1022.2,1003.5,1019.6,1027.9,1009.2,77,26,224.4
2023,11,인천,6.9,10.6,3.3,85.6,3.8,13.9,1016.6,1031,994.4,1022.5,1036.8,999.9,71,30,161.7
2023,12,인천,1.1,4.3,-2.2,79.9,3.3,11.1,1019.6,1034,1001.5,1025.7,1040.5,1005.8,74,37,139.9
2023,1,전남,2.1,7.4,-2.7,57.5,2.9,11.2,1025,1033.9,1009.5,1025.6,1035.2,1010.1,74,43,219.5
2023,2,전남,4,9.6,-0.8,31.6,2.7,10.1,1025.5,1038.2,1015.4,1026.4,1039.5,1015.6,73,34,182.2
2023,3,전남,9.8,16.4,4,38.8,2.5,10.1,1020.8,1030.5,1003.5,1021.2,1031.2,1004.6,75,21,231.8
2023,4,전남,13.3,18.7,7.8,101.8,2.7,10.2,1016,1025.7,1002.8,1016.2,1025.9,1003.1,78,14,202.1
2023,5,전남,17.7,22.6,13.3,256.1,2.4,10,1013.9,1025.7,1000.8,1014.1,1025.9,1001,88,24,190.5
2023,6,전남,22.1,26.6,18.6,211.8,2.3,8.3,1008.2,1016.8,1000.5,1008.4,1017,1000.7,89,39,206.1
2023,7,전남,25.4,28.7,22.9,550.3,2.2,9.3,1009.1,1017.4,996.4,1009.3,1017.6,996.6,96,69,113.3
2023,8,전남,26.9,31.4,23.4,231.2,1.9,10,1005.7,1012.8,991.4,1005.9,1013,995.7,88,62,257.3
2023,9,전남,23.7,28.1,20.3,153.4,1.7,8.3,1012.8,1020.6,1003.5,1013.4,1021.1,1004.7,88,52,190.7
2023,10,전남,16.5,22.3,11.6,7.2,2,9.3,1019.3,1026.5,1009.8,1020.5,1027.1,1010.9,78,44,241.6
2023,11,전남,10.2,15.3,5.5,85.8,2.9,11.6,1022.2,1034.5,1006.2,1023.4,1035.8,1006.6,75,37,204.6
2023,12,전남,5.1,9.8,0.9,66.9,2.5,9.9,1024.9,1039.1,1008.3,1025.9,1040,1009.2,81,45,182.6
2023,1,전북,-0.3,5.3,-5.6,27,1.7,8.1,1023.6,1033.4,1007.7,1025.9,1035.6,1010.1,73,28,200.8
2023,2,전북,1.9,8.2,-3.5,10.5,1.5,7.8,1024.5,1037.3,1013.1,1026.8,1040.3,1015.5,70,21,185.8
2023,3,전북,8.9,16.6,1.8,30,1.8,8.2,1019.3,1029.2,1003.2,1021.6,1032.1,1005.4,61,14,249.3
2023,4,전북,13,19.4,6.6,54.6,2,9,1013.7,1023.1,1002.1,1015.9,1025.4,1004.5,67,13,201.8
2023,5,전북,18.2,24.1,12.9,219.2,1.8,8.4,1011.5,1022.7,996.4,1013.8,1025.8,999.4,75,21,218.5
2023,6,전북,22.4,28,17.9,219.6,1.7,7.2,1006,1013.9,997.6,1008.1,1016,1000.5,78,29,225
2023,7,전북,25.8,29.9,22.7,669.9,1.6,7.9,1006.2,1015.4,994.9,1008.5,1017.4,1000.8,88,49,155.1
2023,8,전북,26.7,31.6,23,246,1.5,8.5,1004,1011,992.9,1006.1,1013.1,994.3,86,50,232
2023,9,전북,22.8,27.8,19,170.5,1.3,6.2,1011.3,1019,1001.2,1013.4,1022,1003.3,87,36,173.8
2023,10,전북,14.8,21.4,9.5,14,1.3,7.6,1017.7,1025.1,1007.3,1019.8,1028,1009.2,78,28,240.2
2023,11,전북,8.2,13.7,3.1,85.9,2,10,1020.6,1033.9,1001.6,1023,1036.6,1004.6,75,25,171.4
2023,12,전북,3.1,7.8,-1,122.9,1.6,8.2,1023.2,1037.6,1005.2,1025.5,1040.5,1007.5,82,41,140.1
2023,1,제주,6.7,10.3,3.5,59.7,4.2,14.7,1022.5,1031.5,1007.6,1025.1,1034.1,1010.1,69,40,165.9
2023,2,제주,8,11.3,4.9,78.2,3.7,11.7,1023,1036,1010.1,1025.6,1038.6,1012.6,71,36,161
2023,3,제주,12.4,16.1,8.8,52.6,3.4,11.9,1018.5,1028.7,999.9,1021,1031.3,1002.3,70,26,211.1
2023,4,제주,15.2,18.8,11.8,134.8,4.2,14.6,1013.2,1022.6,1000.4,1015.7,1025.1,1003.5,72,19,210.5
2023,5,제주,18.5,21.9,15.5,408.1,3.3,12.5,1011.1,1022.5,999.1,1013.6,1024.9,1001.9,84,28,180.3
2023,6,제주,22.4,25.3,19.8,292.3,3,10.1,1005.9,1013.3,998.2,1008.5,1015.9,1000.5,88,42,170.2
2023,7,제주,26.6,29.1,24.6,291.8,3.3,10.9,1006.5,1014,994.4,1009.2,1016.5,997.4,93,70,124.6
2023,8,제주,28,30.9,25.5,196.2,3.3,12.9,1003.1,1010.5,990.4,1005.4,1012.8,992.8,84,56,273.3
2023,9,제주,25.4,28.4,22.9,126.6,2.9,11.2,1010.1,1016.4,1003.7,1012.4,1018.7,1006.2,80,48,217.7
2023,10,제주,19.2,22.9,16.1,21.3,3.2,10.6,1016.5,1023.2,1007.5,1018.9,1025.6,1009.9,68,30,252.3
2023,11,제주,13.7,17.4,10.3,55.8,4.4,16,1019.5,1031,1004.7,1022,1033.6,1007.1,70,44,198.4
2023,12,제주,9.4,12.7,6.5,74,4.4,14.2,1021.9,1035.3,1005.9,1024.4,1038,1009.1,76,39,133.8
2023,1,청주,-1.5,3.8,-6.5,29,1.4,7.5,1021,1030.4,1004.7,1025.1,1034.9,1008.6,70,19,190.3
2023,2,청주,2,7.8,-3.1,2.9,1.5,8.5,1021.9,1034.7,1011.3,1025.9,1038.9,1015.3,64,17,183.7
2023,3,청주,9.8,17.5,2.3,18.5,1.5,7.1,1016.4,1026.9,1000.9,1020.3,1030.9,1004.6,50,11,250.3
2023,4,청주,14,20.2,7.5,28.2,1.8,7.2,1011.1,1021.1,998.9,1014.9,1024.9,1002.7,59,10,196.8
2023,5,청주,19.3,25.3,13.5,193.1,1.7,7.9,1009.3,1020.6,995,1013,1024.4,998.7,67,15,230.4
2023,6,청주,23.9,29.1,19.4,105.3,1.7,6.6,1003.3,1011.3,993.8,1007,1015.1,997.4,72,23,228.7
2023,7,청주,26.4,30.7,23.2,709.6,1.4,6.3,1003.9,1012.9,989.2,1007.5,1016.6,992.8,85,41,149.9
2023,8,청주,27.1,31.9,23.4,277.7,1.6,9,1001.7,1008.9,987,1005.4,1012.5,990.6,82,47,179
2023,9,청주,23,27.7,19.2,257.3,1.4,5.5,1009.2,1018.3,1001.8,1012.9,1022.1,1005.5,83,37,155
2023,10,청주,14.9,21.2,9.3,15.1,1.2,7.1,1015.2,1023.5,1004,1019,1027.4,1007.7,77,27,202.4
2023,11,청주,7.4,12.8,2.3,41.9,1.6,8.4,1018,1031.9,997.4,1021.9,1036.1,1001.1,70,18,170.8
2023,12,청주,1.7,6.2,-2.6,97.8,1.3,6.9,1020.8,1035.5,1001.3,1024.9,1039.9,1005.2,77,33,122.2
2023,1,충남,-1.2,4.6,-6.5,29.4,1.3,6.9,1023.4,1032.9,1007.6,1025.5,1034.9,1008.8,73,29,198.1
2023,2,충남,1.5,7.8,-4.2,2.8,1.3,6.5,1024.3,1037.3,1013.8,1026.5,1040,1015.6,67,21,204.1
2023,3,충남,8.4,16.1,1,11.5,1.6,7.8,1019,1029.3,1003.5,1020.9,1031.6,1005.7,58,13,258.7
2023,4,충남,12.9,19.3,6.3,46,1.8,8.2,1013.4,1022.9,1001.6,1015.2,1025,1003.5,66,11,215.4
2023,5,충남,18.1,24.2,12.3,173.2,1.5,6.7,1011.4,1022.9,996.8,1013.3,1024.5,998.9,72,19,230.3
2023,6,충남,22.5,27.8,18,138.6,1.5,6.4,1005.7,1013.5,997.2,1007.3,1015.6,998.7,80,26,238.3
2023,7,충남,25.7,29.6,22.8,653.5,1.5,7.8,1006,1015,992.5,1007.7,1016.9,993.8,90,50,174
2023,8,충남,26.6,31.3,22.9,213,1.3,6.5,1003.8,1011,992.7,1005.7,1012.9,994.6,87,48,224.2
2023,9,충남,22.6,27.3,18.8,237.6,1.1,5.4,1011.2,1019.6,1002.4,1013.3,1022.4,1005.9,87,38,170.3
2023,10,충남,14.6,21.2,9.2,21,1.1,6,1017.5,1025.4,1006.6,1019.4,1027.7,1008.4,80,28,229.4
